product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
4,3453,2017/06/13,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
58,2892,2017/02/18,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,34170
90,2476,2017/10/28,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
30,1177,2017/09/11,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361
46,554,2017/08/05,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,38991
61,1044,2017/01/23,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
10,2218,2017/02/09,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
46,3000,2017/04/07,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
28,1049,2017/03/17,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
12,1307,2017/05/23,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,41533
78,651,2017/12/12,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
66,279,2017/02/01,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
31,1957,2017/01/16,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
73,1167,2017/09/04,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
43,1982,2017/02/07,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533
42,2028,2017/11/20,FALSE,Approved,OHM Cycles,Road,medium,small,1810,$1 610.90,39427
7,1534,2017/08/30,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
9,1349,2017/08/26,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
50,1864,2017/11/29,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
89,182,2017/02/06,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,36367
47,3219,2017/12/03,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,38991
7,280,2017/07/02,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
85,2921,2017/08/07,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
18,641,2017/06/11,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
80,149,2017/01/14,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,33429
13,891,2017/07/29,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,34071
26,2112,2017/12/28,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
30,1346,2017/11/07,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
59,963,2017/03/25,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37626
34,2654,2017/06/01,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
65,245,2017/06/02,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
65,2976,2017/10/24,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42105
79,1765,2017/11/14,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
68,3409,2017/07/11,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
69,742,2017/01/22,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
40,2986,2017/06/04,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
49,2464,2017/05/29,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
94,1561,2017/04/28,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,38002
99,2103,2017/08/20,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
31,1232,2017/12/26,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
34,1165,2017/08/20,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
0,26,2017/09/08,FALSE,Approved,,,,,1697.27,,
79,2427,2017/09/12,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
19,23,2017/08/03,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,39298
79,1625,2017/07/18,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,42560
0,1727,2017/07/10,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
17,3048,2017/05/02,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
74,3484,2017/02/27,,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,40784
6,577,2017/03/25,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,33549
21,1471,2017/04/16,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
19,2374,2017/05/30,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
0,1678,2017/05/28,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,33549
38,308,2017/09/19,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
17,1087,2017/09/01,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404
25,464,2017/12/17,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,36334
25,3422,2017/11/28,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
0,2990,2017/02/06,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
98,1613,2017/07/06,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
93,2399,2017/02/14,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,40672
64,1437,2017/08/09,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
90,2684,2017/07/26,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36833
71,1867,2017/06/01,FALSE,Approved,Solex,Standard,high,large,1842.92,$1 105.75,34996
13,725,2017/02/01,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,36498
42,103,2017/01/14,FALSE,Approved,OHM Cycles,Road,medium,small,1810,$1 610.90,34071
73,3074,2017/06/24,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,35455
33,891,2017/12/10,FALSE,Cancelled,OHM Cycles,Road,medium,small,1810,$1 610.90,34071
34,942,2017/02/17,,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40336
69,1195,2017/11/01,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
38,3359,2017/04/10,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
36,3118,2017/11/30,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
46,2942,2017/02/17,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
22,1158,2017/07/05,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
0,2645,2017/02/23,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,35470
12,1987,2017/06/09,TRUE,Cancelled,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
93,3242,2017/03/26,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,33549
24,2184,2017/10/17,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
91,272,2017/09/30,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,42458
0,3347,2017/05/04,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,33455
75,1313,2017/02/15,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
52,2119,2017/01/09,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
20,307,2017/11/06,TRUE,Cancelled,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,40670
18,3169,2017/02/17,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880
98,2293,2017/01/18,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
51,2440,2017/10/09,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,$1 203.40,41009
48,994,2017/06/30,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470
79,1181,2017/04/19,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
87,1914,2017/10/28,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
7,2139,2017/04/18,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38216
0,2130,2017/09/09,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
20,2454,2017/11/20,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,36334
21,1272,2017/06/18,,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
14,1780,2017/07/30,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37838
40,2257,2017/05/21,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
49,3263,2017/03/13,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
22,705,2017/08/01,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
85,1845,2017/12/09,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36334
2,1854,2017/07/20,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647
0,2476,2017/11/17,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
80,3205,2017/04/08,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
83,665,2017/07/24,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
8,2596,2017/06/23,TRUE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,38693
7,1418,2017/02/02,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,42560
87,2075,2017/07/19,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
49,3440,2017/10/10,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
5,3359,2017/05/22,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
11,2369,2017/03/06,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,38693
65,439,2017/09/22,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
59,768,2017/09/26,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
68,2921,2017/11/03,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
79,2608,2017/10/11,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533
82,1223,2017/08/19,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
44,363,2017/08/28,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,39526
61,3286,2017/10/13,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
48,2362,2017/11/15,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41009
2,1425,2017/04/27,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40553
91,2496,2017/06/17,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,38002
0,803,2017/04/09,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
4,3326,2017/11/07,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
35,3068,2017/10/03,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
15,920,2017/02/08,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345
41,1657,2017/09/27,,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
28,283,2017/04/14,,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,35378
31,2638,2017/01/23,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,36361
69,3288,2017/04/11,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
22,1830,2017/06/11,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
29,2815,2017/01/07,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
73,624,2017/10/01,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
9,652,2017/09/24,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,34527
32,404,2017/08/22,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527
96,1960,2017/07/19,,Approved,WeareA2B,Road,low,small,1172.78,$1 043.77,37539
50,1495,2017/09/11,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527
3,949,2017/07/14,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573
5,3406,2017/09/07,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659
70,3388,2017/12/05,,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
56,1010,2017/05/28,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
38,457,2017/09/03,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42295
28,1261,2017/08/13,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
36,1738,2017/08/09,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37220
26,151,2017/07/07,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,42218
21,3371,2017/09/04,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
29,1226,2017/10/08,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,33888
64,738,2017/03/13,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40487
41,491,2017/10/02,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
69,2618,2017/08/20,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
43,3157,2017/10/29,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41009
0,3386,2017/02/06,,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37337
29,1835,2017/12/05,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37337
19,3233,2017/02/08,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,40670
93,1103,2017/07/29,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,35560
25,3289,2017/04/04,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,40553
78,2221,2017/03/27,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,37626
53,1576,2017/07/21,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
9,1244,2017/04/16,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216
99,2456,2017/01/09,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
0,3481,2017/07/11,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
80,3398,2017/10/26,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,42105
85,2023,2017/08/26,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
55,70,2017/07/13,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
23,2245,2017/08/05,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34071
99,88,2017/06/15,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,38991
92,1926,2017/12/25,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34170
10,1834,2017/05/12,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37873
38,1616,2017/12/07,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37337
76,2155,2017/05/23,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
65,2705,2017/10/17,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
1,3277,2017/05/21,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
3,1288,2017/10/13,,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40649
29,2704,2017/04/04,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,34527
94,3188,2017/02/22,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
92,2638,2017/05/22,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,$1 259.36,37626
19,2898,2017/09/14,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34115
47,1603,2017/10/15,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,37668
84,716,2017/06/25,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
50,2180,2017/06/29,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,36361
40,1161,2017/06/16,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
52,1137,2017/08/07,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
66,1774,2017/02/12,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,33879
70,211,2017/05/24,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,40553
25,981,2017/05/19,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
20,2131,2017/04/09,,Approved,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,40670
1,3030,2017/09/14,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
28,3065,2017/06/30,FALSE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,38216
82,585,2017/02/23,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,36145
20,2256,2017/03/08,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,$1 580.47,41701
76,2318,2017/06/18,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,40553
29,2621,2017/08/21,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
0,1323,2017/10/12,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38859
44,3184,2017/04/16,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,39427
99,438,2017/07/04,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,41009
7,2139,2017/10/23,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701
99,3445,2017/02/05,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,33364
73,2901,2017/09/26,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,36668
84,2018,2017/03/13,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
90,1037,2017/03/01,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
0,1163,2017/07/14,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,37698
36,2444,2017/02/07,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
76,346,2017/12/18,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
91,2094,2017/08/17,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
90,58,2017/12/10,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36833
21,2150,2017/03/21,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34165
91,2905,2017/10/16,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
8,2388,2017/01/05,TRUE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,40649
45,1379,2017/03/11,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,41009
79,1970,2017/12/30,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
0,1338,2017/01/20,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
30,1222,2017/03/07,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
45,1473,2017/11/28,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,37668
44,1629,2017/08/10,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
15,3383,2017/07/03,,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,40303
79,1428,2017/03/02,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
28,2689,2017/08/13,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,$1 082.36,33455
64,2184,2017/11/23,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
58,1354,2017/08/12,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
24,2409,2017/02/27,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
35,935,2017/07/27,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,33888
89,206,2017/10/05,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458
69,1171,2017/08/24,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34527
25,380,2017/11/25,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
28,3447,2017/04/15,FALSE,Approved,Solex,Road,medium,small,1703.52,$1 516.13,40649
2,134,2017/10/10,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573
90,2339,2017/02/05,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37539
1,3443,2017/12/01,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
85,2351,2017/02/15,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,37626
46,723,2017/02/14,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
22,2531,2017/11/21,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,40303
43,1086,2017/10/06,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,34071
2,525,2017/08/11,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167
100,2133,2017/01/26,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37539
79,1070,2017/04/19,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
37,384,2017/03/03,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
0,2154,2017/05/28,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
70,28,2017/01/31,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,34996
61,3360,2017/03/03,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
94,2958,2017/02/19,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,37539
79,2471,2017/12/17,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533
30,3219,2017/05/23,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
87,2537,2017/12/08,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,36145
31,2800,2017/11/19,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
90,728,2017/10/22,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37874
90,2481,2017/01/03,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,42458
0,1165,2017/01/23,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
0,689,2017/12/18,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36668
13,1585,2017/03/28,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,39880
53,76,2017/05/19,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
14,3300,2017/12/09,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37838
64,2336,2017/05/23,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
29,106,2017/09/09,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,38002
4,746,2017/08/16,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38258
62,572,2017/08/18,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40670
86,187,2017/11/12,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
0,504,2017/08/16,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,40487
40,1227,2017/10/11,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,41848
0,1075,2017/07/31,FALSE,Approved,,,,,26.15,,
97,3352,2017/11/30,,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
80,265,2017/09/23,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,38647
14,359,2017/09/03,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37838
74,30,2017/12/19,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,33429
32,980,2017/07/05,,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
38,3377,2017/02/20,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427
70,748,2017/06/06,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
100,3014,2017/06/16,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,$1 234.29,37838
44,2794,2017/03/28,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071
85,2691,2017/10/31,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
47,749,2017/10/11,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,$1 531.42,38991
17,1806,2017/11/23,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
60,1119,2017/09/23,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,$1 759.85,34143
0,3023,2017/03/02,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,36498
23,1033,2017/01/07,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,33455
19,656,2017/05/07,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258
0,3282,2017/12/14,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
82,3118,2017/08/31,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
2,499,2017/08/09,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
87,2489,2017/11/20,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
53,1797,2017/07/25,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
88,2252,2017/06/02,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,$1 479.11,40303
10,180,2017/01/30,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
87,3098,2017/01/06,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
38,1178,2017/09/07,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
83,2894,2017/02/14,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38339
80,3440,2017/08/23,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
